Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S04649,19,79,73,79,7.1,1
S04650,20,71,67,67,2.1,1
S04651,17,80,92,72,3.1,1
S04652,16,34,75,64,2.5,1
S04653,20,85,93,58,6.2,1
S04654,21,73,64,82,5.3,1
S04655,22,61,98,100,8.7,1
S04656,19,80,80,100,9.6,1
S04657,16,67,82,95,4.3,1
S04658,18,86,58,87,5.3,1
S04659,22,92,90,89,9.7,1
S04660,17,69,44,77,3.1,1
S04661,21,83,77,97,8.0,1
S04662,18,78,50,51,2.6,1
S04663,19,89,91,87,7.0,1
S04664,16,69,69,68,2.9,1
S04665,19,77,85,100,8.9,1
S04666,22,80,80,83,5.8,1
S04667,16,98,56,40,2.3,1
S04668,20,75,71,73,2.6,1
S04669,17,67,76,54,5.2,1
S04670,20,100,100,100,9.6,1
S04671,20,77,100,77,7.8,1
S04672,19,84,88,64,5.1,1
S04673,22,69,75,63,3.7,1
S04674,17,80,84,68,5.7,1
S04675,16,88,100,83,7.6,1
S04676,16,84,90,76,7.9,1
S04677,21,65,75,68,3.6,1
S04678,18,69,78,67,7.4,1
S04679,21,68,74,79,6.7,1
S04680,21,97,92,100,9.6,1
S04681,16,84,61,85,9.3,1
S04682,19,76,87,92,8.0,1
S04683,20,100,82,70,7.4,1
S04684,22,97,79,76,3.1,1
S04685,20,96,100,100,8.5,1
S04686,20,82,100,90,4.6,1
S04687,17,58,76,72,3.1,1
S04688,16,57,74,81,4.1,1
S04689,22,85,82,73,8.4,1
S04690,19,63,52,62,1.9,1
S04691,17,83,86,67,4.8,1
S04692,18,54,76,80,5.2,1
S04693,19,84,65,57,0.8,1
S04694,21,68,66,75,2.4,1
S04695,19,70,89,100,8.4,1
S04696,19,90,92,94,8.4,1
S04697,20,57,75,86,3.3,1
S04698,19,79,100,75,8.8,1
S04699,21,73,72,84,7.8,1
S04700,21,70,81,77,4.5,1
S04701,16,100,70,85,7.6,1
S04702,19,95,100,100,9.6,1
S04703,20,83,79,67,4.9,1
S04704,19,77,67,73,2.8,1
S04705,18,91,92,63,9.4,1
S04706,18,66,82,85,6.2,1
S04707,20,42,76,70,1.5,1
S04708,16,74,91,78,5.9,1
S04709,16,90,88,81,5.3,1
S04710,21,100,74,81,8.6,1
S04711,21,80,85,64,5.5,1
S04712,17,71,39,58,2.9,1
S04713,20,81,58,73,6.9,1
S04714,19,72,92,64,5.7,1
S04715,22,57,50,54,2.7,1
S04716,20,61,77,70,5.9,1
S04717,17,100,100,83,8.3,1
S04718,21,60,67,64,0.8,1
S04719,20,76,86,67,6.5,1
S04720,20,92,71,62,3.8,1
S04721,21,92,71,64,3.3,1
S04722,17,100,65,78,4.2,1
S04723,21,67,65,59,3.7,1
S04724,16,90,90,81,8.4,1
S04725,19,75,72,81,3.1,1
S04726,21,100,84,75,7.5,1
S04727,17,61,35,51,1.4,1
S04728,18,81,100,89,9.5,1
S04729,16,72,93,71,6.4,1
S04730,18,98,82,53,7.2,1
S04731,22,76,81,73,3.3,1
S04732,21,71,69,84,4.4,1
S04733,16,63,71,68,2.6,1
S04734,19,91,70,100,9.4,1
S04735,21,90,79,83,5.1,1
S04736,19,72,78,71,6.5,1
S04737,20,70,88,100,7.5,1
S04738,18,93,93,76,4.0,1
S04739,16,85,85,88,7.3,1
S04740,19,82,78,71,6.9,1
S04741,17,92,79,66,7.2,1
S04742,19,64,59,64,5.1,1
S04743,17,80,77,83,4.1,1
S04744,21,61,73,87,2.6,1
S04745,16,100,89,90,8.3,1
S04746,19,62,92,81,6.3,1
S04747,22,79,86,86,4.7,1
S04748,19,90,94,100,9.5,1
S04749,22,51,68,47,1.0,1
S04750,16,99,100,100,8.6,1
S04751,19,93,85,88,10.0,1
S04752,17,96,100,100,8.9,1
S04753,19,100,89,74,8.2,1
S04754,18,81,85,84,4.1,1
S04755,21,53,58,53,2.7,1
S04756,20,78,88,96,7.5,1
S04757,17,74,62,78,3.4,1
S04758,18,73,44,50,2.2,1
S04759,22,82,100,100,8.0,1
S04760,21,71,65,60,3.5,1
S04761,16,94,82,100,9.2,1
S04762,17,93,82,89,8.5,1
S04763,20,75,100,74,8.6,1
S04764,21,69,100,74,7.8,1
S04765,22,63,88,100,8.9,1
S04766,20,89,98,100,8.2,1
S04767,16,63,68,78,6.2,1
S04768,16,94,76,75,3.3,1
S04769,22,98,86,100,8.9,1
S04770,17,75,95,73,8.5,1
S04771,22,89,60,84,5.0,1
S04772,19,72,53,74,0.9,1
S04773,16,96,84,85,6.6,1
S04774,21,49,63,79,1.0,1
S04775,19,100,75,91,9.3,1
S04776,18,100,82,100,9.6,1
S04777,20,83,71,70,2.3,1
S04778,19,64,87,65,6.9,1
S04779,20,58,70,75,1.4,1
S04780,22,74,87,98,7.4,1
S04781,19,93,59,70,3.8,1
S04782,22,89,79,68,7.0,1
S04783,18,82,79,82,4.0,1
S04784,16,68,52,70,1.9,1
S04785,18,77,60,77,4.4,1
S04786,16,51,59,67,1.6,1
S04787,22,74,83,90,6.0,1
S04788,16,59,38,66,0.9,1
S04789,20,69,75,72,5.5,1
S04790,21,81,97,71,8.9,1
S04791,18,87,98,82,8.5,1
S04792,19,83,79,98,8.9,1
S04793,18,93,97,86,9.3,1
S04794,20,56,75,75,1.5,1
S04795,16,54,71,50,1.7,1
S04796,20,67,74,67,5.8,1
S04797,17,91,63,77,9.0,1
S04798,17,100,97,93,9.8,1
S04799,19,66,79,83,0.9,1
S04800,20,52,82,97,3.9,1
S04801,22,75,76,80,2.5,1
S04802,19,94,88,63,7.7,1
S04803,22,92,93,73,6.6,1
S04804,19,74,67,32,1.6,1
S04805,17,67,55,78,5.1,1
S04806,19,79,94,100,7.0,1
S04807,17,100,77,94,7.9,1
S04808,16,79,60,43,0.7,1
S04809,22,90,100,100,9.0,1
S04810,20,86,70,92,5.9,1
S04811,19,96,76,100,8.2,1
S04812,17,100,94,98,8.2,1
S04813,18,68,52,62,2.3,1
S04814,22,46,60,44,1.5,1
S04815,19,79,99,97,7.4,1
S04816,21,100,84,75,2.0,1
S04817,16,74,68,66,8.6,1
S04818,16,85,82,73,7.4,1
S04819,18,100,100,77,8.5,1
S04820,17,59,65,79,3.3,1
S04821,19,36,80,71,3.5,1
S04822,22,52,94,79,6.9,1
S04823,17,49,53,58,0.8,1
S04824,16,63,90,71,7.4,1
S04825,17,100,95,97,8.4,1
S04826,16,76,85,66,4.4,1
S04827,17,61,67,98,7.8,1
S04828,18,45,81,52,2.2,1
S04829,20,84,79,66,3.6,1
S04830,18,97,81,100,9.8,1
S04831,18,100,93,94,9.9,1
S04832,20,90,88,72,5.4,1
S04833,20,79,80,83,9.4,1
S04834,19,88,67,68,5.5,1
S04835,22,75,70,76,3.3,1
S04836,22,43,63,79,3.0,1
S04837,19,76,95,93,9.3,1
S04838,18,93,75,66,2.1,1
S04839,18,68,83,86,6.0,1
S04840,16,83,79,63,5.8,1
S04841,16,83,95,88,7.5,1
S04842,22,78,76,81,5.2,1
S04843,19,66,60,73,3.1,1
S04844,21,75,79,61,2.1,1
S04845,21,92,52,72,6.4,1
S04846,19,86,86,69,7.3,1
S04847,16,68,75,95,5.9,1
S04848,22,78,74,83,7.5,1
S04849,22,43,67,61,1.8,1
S04850,16,87,96,83,8.9,1
S04851,21,58,70,69,6.0,1
S04852,17,64,47,60,1.7,1
S04853,17,78,60,89,4.9,1
S04854,16,100,100,94,8.5,1
S04855,17,76,100,98,9.0,1
S04856,20,53,69,80,3.0,1
S04857,19,100,68,100,7.3,1
S04858,19,44,61,65,1.4,1
S04859,16,83,34,58,0.8,1
S04860,18,67,83,83,5.8,1
S04861,21,72,72,90,7.1,1
S04862,16,98,73,86,8.1,1
S04863,17,76,83,62,3.7,1
S04864,21,77,57,64,0.6,1
S04865,18,53,87,82,5.1,1
S04866,17,64,74,66,0.7,1
S04867,22,60,61,44,1.4,1
S04868,20,56,71,54,3.6,1
S04869,17,96,88,83,4.7,1
S04870,20,71,63,66,3.2,1
S04871,21,78,94,100,6.0,1
S04872,20,64,37,78,1.0,1
S04873,21,42,60,52,1.9,1
S04874,21,68,86,94,7.1,1
S04875,21,59,50,84,1.9,1
S04876,21,85,87,76,6.6,1
S04877,21,74,63,62,1.0,1
S04878,17,62,65,68,4.4,1
S04879,21,50,56,55,2.2,1
S04880,17,67,52,82,1.5,1
S04881,21,77,61,50,5.9,1
S04882,20,69,100,82,9.3,1
S04883,22,48,58,59,1.0,1
S04884,21,71,58,76,4.5,1
S04885,18,82,83,69,7.2,1
S04886,21,76,78,91,4.9,1
S04887,21,72,78,66,8.2,1
S04888,20,62,61,47,2.2,1
S04889,19,100,100,91,9.6,1
S04890,20,37,59,59,4.2,1
S04891,18,66,64,74,3.7,1
S04892,19,70,66,80,8.8,1
S04893,16,78,100,88,5.9,1
S04894,16,59,85,67,5.4,1
S04895,18,86,85,100,7.4,1
S04896,20,99,71,86,6.0,1
S04897,17,51,55,58,2.0,1
S04898,18,73,80,89,6.9,1
S04899,22,57,70,67,1.8,1
S04900,19,92,75,95,8.2,1
S04901,19,82,89,98,9.9,1
S04902,21,67,83,77,4.1,1
S04903,16,66,94,76,4.7,1
S04904,19,53,67,73,0.9,1
S04905,18,61,51,75,0.6,1
S04906,19,99,90,91,9.3,1
S04907,18,44,68,72,1.7,1
S04908,17,78,71,85,4.7,1
S04909,21,100,97,100,8.2,1
S04910,16,100,82,100,8.9,1
S04911,19,69,97,89,5.4,1
S04912,18,80,78,74,5.9,1
S04913,20,82,76,68,6.9,1
S04914,16,99,100,97,9.6,1
S04915,17,75,69,86,6.2,1
S04916,18,75,81,74,5.8,1
S04917,22,49,76,47,0.6,1
S04918,22,73,47,82,1.3,1
S04919,21,83,94,84,6.0,1
S04920,21,96,77,77,9.4,1
S04921,17,100,100,86,8.7,1
S04922,17,100,83,77,9.8,1
S04923,21,90,92,85,5.5,1
S04924,19,100,80,100,8.0,1
S04925,19,100,85,85,8.5,1
S04926,18,70,71,80,6.7,1
S04927,20,66,42,69,3.7,1
S04928,18,84,62,74,5.0,1
S04929,20,79,70,79,8.7,1
S04930,17,64,45,86,3.3,1
S04931,16,95,96,92,9.3,1
S04932,18,63,86,69,2.7,1
S04933,18,86,100,82,7.6,1
S04934,20,67,68,67,6.5,1
S04935,17,85,85,95,7.6,1
S04936,17,75,89,91,4.7,1
S04937,22,100,77,70,9.4,1
S04938,20,78,96,89,6.5,1
S04939,17,60,84,80,3.2,1
S04940,21,90,59,95,6.6,1
S04941,19,30,41,84,3.2,1
S04942,22,64,65,100,3.3,1
S04943,21,66,85,78,4.3,1
S04944,16,93,71,98,8.6,1
S04945,18,91,53,77,5.3,1
S04946,22,100,84,73,6.9,1
S04947,16,75,81,81,4.2,1
S04948,18,48,60,81,3.0,1
S04949,19,87,86,94,9.6,1
S04950,17,75,88,62,6.2,1
S04951,21,97,82,74,9.4,1
S04952,20,65,57,76,2.4,1
S04953,21,54,68,62,1.9,1
S04954,19,74,94,91,8.6,1
S04955,16,73,81,88,7.0,1
S04956,20,53,84,66,2.3,1
S04957,17,87,78,67,3.1,1
S04958,19,78,84,84,8.1,1
S04959,20,75,60,82,4.8,1
S04960,19,94,95,87,6.9,1
S04961,19,71,83,62,3.5,1
S04962,17,58,71,73,4.1,1
S04963,22,100,98,80,9.9,1
S04964,18,71,76,75,2.9,1
S04965,20,50,96,72,5.3,1
S04966,17,100,100,95,8.5,1
S04967,19,77,73,66,2.8,1
S04968,17,77,85,87,4.4,1
S04969,22,100,95,95,6.3,1
S04970,18,86,80,81,5.1,1
S04971,21,88,87,72,4.9,1
S04972,20,83,64,62,3.9,1
S04973,18,88,93,90,6.1,1
S04974,16,59,73,80,6.4,1
S04975,20,62,70,82,6.7,1
S04976,18,70,60,60,1.2,1
S04977,19,96,66,66,6.5,1
S04978,20,85,86,100,9.6,1
S04979,20,64,83,77,5.6,1
S04980,17,87,88,63,7.3,1
S04981,19,61,87,77,5.8,1
S04982,16,87,98,73,8.6,1
S04983,21,88,97,96,9.3,1
S04984,22,62,56,72,2.3,1
S04985,18,96,86,92,4.7,1
S04986,17,64,72,57,4.2,1
S04987,18,73,76,90,4.3,1
S04988,16,46,65,71,1.7,1
S04989,16,99,100,71,8.2,1
S04990,20,56,46,83,0.8,1
S04991,22,91,74,76,5.5,1
S04992,16,53,89,69,6.8,1
S04993,18,64,67,79,2.5,1
S04994,19,93,86,77,9.1,1
S04995,19,100,66,100,8.5,1
S04996,20,67,73,74,5.0,1
S04997,21,82,78,70,4.4,1
S04998,18,59,74,54,2.7,1
S04999,18,86,83,72,7.4,1
S05000,16,73,66,68,1.8,1
